     23.6527001570 a       340     0    12     1    10
    -31.1617158777 a       341     0    12     1    11
     -6.1574405462 a       342     0    12     1    12
      1.8562714956 a       343     0    12     1    13
     16.5460118639 a       344     0    12     1    14
     13.1579409140 a       345     0    12     1    15
      0.4698152755 a       346     0    12     1    16
      0.7861259255 a       347     0    12     1    17
     -2.0467832907 a       348     0    12     1    18
     13.2819743413 a       349     0    12     1    19
     10.8653748821 a       350     0    12     1    20
      5.5444674902 a       351     0    12     1    21
     -8.7043788032 a       352     0    12     1    22
     -4.2973116136 a       353     0    12     1    23
    -24.4857045409 a       354     0    12     1    24
     12.1832967554 a       355     0    12     1    25
     -5.2358225964 a       356     0    12     1    26
     -0.0062505297 a       357     0    12     1    27
     -0.0756585456 a       358     0    12     1    28
     19.2767881953 a       359     0    12     1    29
    -17.2773135860 a       360     0    12     1    30
     13.6304621544 a       361     0    13     1     1
     -2.3427228717 a       362     0    13     1     2
      3.6049062972 a       363     0    13     1     3
     -4.3435566589 a       364     0    13     1     4
      0.2534303035 a       365     0    13     1     5
      8.3746030407 a       366     0    13     1     6
     13.0391426979 a       367     0    13     1     7
      7.2463051381 a       368     0    13     1     8
    -37.0200995646 a       369     0    13     1     9
     -3.8469583038 a       370     0    13     1    10
     12.2374699743 a       371     0    13     1    11
     -6.7332953774 a       372     0    13     1    12
      3.8032378972 a       373     0    13     1    13
      3.9902701410 a       374     0    13     1    14
     -4.7905707086 a       375     0    13     1    15
      4.4135009935 a       376     0    13     1    16
     -3.4609870737 a       377     0    13     1    17
     -3.8954600788 a       378     0    13     1    18
     -3.1141468529 a       379     0    13     1    19
     -2.7314739963 a       380     0    13     1    20
     -1.2178863942 a       381     0    13     1    21
     10.1836737744 a       382     0    13     1    22
     -5.4347877920 a       383     0    13     1    23
      3.8670459607 a       384     0    13     1    24
     11.5112175584 a       385     0    13     1    25
     -6.4031738383 a       386     0    13     1    26
    -19.4027657416 a       387     0    13     1    27
      2.8466456410 a       388     0    13     1    28
     10.1456019022 a       389     0    13     1    29
      6.9441206288 a       390     0    13     1    30
     -4.0633237238 a       391     0    14     1     1
     -7.7385930901 a       392     0    14     1     2
     -5.7475182053 a       393     0    14     1     3
      8.0642656129 a       394     0    14     1     4
     -3.1235431885 a       395     0    14     1     5
     -5.8915802194 a       396     0    14     1     6
     -2.3813549262 a       397     0    14     1     7
      1.0323623955 a       398     0    14     1     8
      4.6641132402 a       399     0    14     1     9
     12.5412867465 a       400     0    14     1    10
     -8.2688332489 a       401     0    14     1    11
     -9.4100083981 a       402     0    14     1    12
     16.0455205333 a       403     0    14     1    13
      5.8820881919 a       404     0    14     1    14
     12.2191659208 a       405     0    14     1    15
     10.9174801632 a       406     0    14     1    16
      6.2090343331 a       407     0    14     1    17
     -3.5022784104 a       408     0    14     1    18
      5.0870207868 a       409     0    14     1    19
      5.3887378396 a       410     0    14     1    20
      2.2204404456 a       411     0    14     1    21
     -3.0675909220 a       412     0    14     1    22
    -10.8389096900 a       413     0    14     1    23
    -16.2965090937 a       414     0    14     1    24
      5.3343093004 a       415     0    14     1    25
      0.3751343201 a       416     0    14     1    26
    -10.1155835786 a       417     0    14     1    27
     11.2015884949 a       418     0    14     1    28
     14.9896878272 a       419     0    14     1    29
     -4.9216628694 a       420     0    14     1    30
      5.7598769080 a       421     0    15     1     1
      2.1018608305 a       422     0    15     1     2
    -15.0383710536 a       423     0    15     1     3
     -3.9518297128 a       424     0    15     1     4
    -11.8805149343 a       425     0    15     1     5
     13.1567336495 a       426     0    15     1     6
    -15.1868475323 a       427     0    15     1     7
     -4.1762625352 a       428     0    15     1     8
    -38.0840572652 a       429     0    15     1     9
    -13.2377675028 a       430     0    15     1    10
